score,tier,sources_covered,display_name,full_name,school_canonical,position_group,prospect_key,prospect_id,reason_chips
34.8105,Watch,2,Domonique Orange,Domonique Orange,Iowa State,LB,p2026_b61c5931113e39bc,66,17% coverage
34.7776,Watch,3,Keionte Scott,Keionte Scott,Miami,CB,p2026_09f60fdac799102a,459,25% coverage; Moderate variance
34.7332,Watch,6,Jaydn Ott,Jaydn Ott,Oklahoma,RB,p2026_0df61b51d6b425d7,131,50% coverage; Wide variance
34.5573,Watch,8,Bryce Boettcher,Bryce Boettcher,Oregon,LB,p2026_0b267705d96cdc7d,226,67% coverage; Wide variance
34.5419,Watch,6,Jadon Canady,Jadon Canady,Oregon,CB,p2026_7ca5613b2344c100,202,50% coverage; Wide variance
34.3981,Watch,8,John Michael Gyllenborg,John Michael Gyllenborg,Wyoming,TE,p2026_51e99460b804fe9b,185,67% coverage; Wide variance
34.3388,Watch,7,Aaron Anderson,Aaron Anderson,LSU,WR,p2026_472ce012e41ceace,165,58% coverage; Wide variance
34.0529,Watch,4,Jalon Kilgore,Jalon Kilgore,South Carolina,CB,p2026_21861c9ec26951c0,153,33% coverage; Wide variance
33.8357,Watch,7,VJ Payne,VJ Payne,Kansas State,S,p2026_37580edeeba1aeff,281,58% coverage; Wide variance
33.7522,Watch,6,Justin Joly,Justin Joly,NC State,TE,p2026_299169b36a0b4207,466,50% coverage; Wide variance
33.0809,Watch,9,J'Mari Taylor,J'Mari Taylor,Virginia,RB,p2026_4a22605470c9d90c,162,75% coverage; Wide variance
32.8968,Watch,2,Darrell Jackson,Darrell Jackson,Florida State,LB,p2026_3871561105583ac0,87,17% coverage
32.8057,Watch,2,Justin Joly,Justin Joly,North Carolina State,TE,p2026_24015e86df1b57b7,88,17% coverage
32.7918,Watch,8,Zane Durant,Zane Durant,Penn State,DT,p2026_1ad91dc7f27e86c8,479,67% coverage; Wide variance
32.2241,Watch,5,Chase Roberts,Chase Roberts,BYU,WR,p2026_1e2166c93705b73d,182,42% coverage; Wide variance
32.0051,Watch,8,TJ Hall,TJ Hall,Iowa,CB,p2026_ba70a90864d7f4b4,247,67% coverage; Wide variance
31.7145,Watch,9,Sawyer Robertson,Sawyer Robertson,Baylor,QB,p2026_791d6f8da7acc663,241,75% coverage; Wide variance
31.6707,Watch,6,Patrick Payton,Patrick Payton,LSU,EDGE,p2026_cb83d41be0bd421c,255,50% coverage; Wide variance
31.3604,Watch,2,AJ Haulcy,AJ Haulcy,LSU,S,p2026_ebaa7fb2f19918ca,645,17% coverage
31.2853,Watch,7,Lander Barton,Lander Barton,Utah,LB,p2026_bc00abfe9fc3211c,266,58% coverage; Wide variance
31.1944,Watch,8,Kaelon Black,Kaelon Black,Indiana,RB,p2026_bf9443ffad2fc914,203,67% coverage; Wide variance
30.9821,Watch,5,Dane Key,Dane Key,Nebraska,WR,p2026_d7d675068a243d91,207,42% coverage; Wide variance
30.9749,Watch,6,Zavion Thomas,Zavion Thomas,LSU,WR,p2026_8160918a7660b057,191,50% coverage; Wide variance
30.9741,Watch,6,Vinny Anthony,Vinny Anthony,Wisconsin,WR,p2026_3a32493cbeb2eac6,238,50% coverage; Wide variance
30.936,Watch,7,Demonte Capehart,Demonte Capehart,Clemson,DT,p2026_fe5e849554d3edd0,474,58% coverage; Wide variance
30.7906,Watch,5,Mason Reiger,Mason Reiger,Wisconsin,EDGE,p2026_24c6fc27265db4b0,272,42% coverage; Wide variance
30.725,Watch,5,Nick Barrett,Nick Barrett,South Carolina,DT,p2026_cd84d7b57b2acea5,495,42% coverage; Wide variance
30.6305,Watch,6,Kendrick Law,Kendrick Law,Kentucky,WR,p2026_48d54b8c8800bf5b,196,50% coverage; Wide variance
30.6186,Watch,2,Skyler Gill-howard,Skyler Gill-howard,Texas Tech,LB,p2026_6cd282edc7df2a37,112,17% coverage
30.5569,Watch,7,Desmond Reid,Desmond Reid,Pittsburgh,RB,p2026_8225cb2ccda56b51,197,58% coverage; Wide variance
30.5275,Watch,2,De'Zhaun Stribling,De'Zhaun Stribling,Mississippi,WR,p2026_4dbf26b7dfbab53a,113,17% coverage
30.4661,Watch,6,J.michael Sturdivant,J.michael Sturdivant,Florida,WR,p2026_4b0ca825442f799a,219,50% coverage; Wide variance
30.385,Watch,6,Logan Fano,Logan Fano,Utah,EDGE,p2026_502a0ad92863c480,262,50% coverage; Moderate variance
30.3798,Watch,3,Xavier Scott,Xavier Scott,Illinois,CB,p2026_83efb2b8f279621e,109,25% coverage; Moderate variance
30.2341,Watch,4,Kobe Baynes,Kobe Baynes,Kansas,OL,p2026_b3e1393d66540e41,173,33% coverage; Wide variance
30.163,Watch,2,Tim Keenan,Tim Keenan,Alabama,LB,p2026_34b8e831896fd62b,117,17% coverage
30.1581,Watch,6,Nolan Rucci,Nolan Rucci,Penn State,OL,p2026_d9f448b70d4ce480,172,50% coverage; Wide variance
30.0307,Watch,4,Markel Bell,Markel Bell,Miami FL,OL,p2026_490dc2e63c8e7dc5,106,33% coverage; Wide variance
29.9018,Watch,5,Robert Spears-jennings,Robert Spears-jennings,Oklahoma,S,p2026_181324303032f7cd,201,42% coverage; Wide variance
29.8862,Watch,4,DJ Harvey,DJ Harvey,USC,CB,p2026_af3ec4c8007f4af0,223,33% coverage; Tight consensus
29.813,Watch,3,Jaishawn Barham,Jaishawn Barham,Michigan,LB,p2026_13562157c62bdf97,715,25% coverage; Wide variance
29.744,Watch,4,Jalon Kilgore,Jalon Kilgore,South Carolina,S,p2026_6d2be5b6c3625ba2,643,33% coverage; Wide variance
29.6799,Watch,5,Jalen Huskey,Jalen Huskey,Maryland,S,p2026_352212364ee92979,329,42% coverage; Wide variance
29.4692,Watch,6,Andre Fuller,Andre Fuller,Toledo,CB,p2026_b73c8bc80dfc7fb2,208,50% coverage; Wide variance
29.4429,Watch,7,Roman Hemby,Roman Hemby,Indiana,RB,p2026_22a800ebede2cf8e,216,58% coverage; Wide variance
29.4377,Watch,2,Mike Washington J...,Mike Washington J...,Arkansas,RB,p2026_986d7045e1b83b39,470,17% coverage
29.4233,Watch,3,Devon Marshall,Devon Marshall,NC State,CB,p2026_7775ad735a33c6ee,648,25% coverage; Wide variance
29.3823,Watch,7,Jalon Daniels,Jalon Daniels,Kansas,QB,p2026_c05173aa03aca65e,194,58% coverage; Wide variance
29.2517,Watch,2,Chris Mcclellan,Chris Mcclellan,Missouri,LB,p2026_97ccd95e3717628f,127,17% coverage
29.2139,Watch,6,Dae'Quan Wright,Dae'Quan Wright,Ole Miss,TE,p2026_13d6d489370cb181,480,50% coverage; Moderate variance
29.1629,Watch,8,Caleb Douglas,Caleb Douglas,Texas Tech,WR,p2026_386fb327ba1076ec,213,67% coverage; Wide variance
29.0074,Watch,7,Ephesians Prysock,Ephesians Prysock,Washington,CB,p2026_8cc86c31a1a482e4,206,58% coverage; Wide variance
28.9783,Watch,2,Gracen Halton,Gracen Halton,Oklahoma,LB,p2026_87551dad5936bf2c,130,17% coverage
28.9577,Watch,7,Jaeden Roberts,Jaeden Roberts,Alabama,OL,p2026_f704ed468a506417,176,58% coverage; Wide variance
28.9411,Watch,4,Brent Austin,Brent Austin,California,CB,p2026_22fd00a40777c047,490,33% coverage; Wide variance
28.9003,Watch,6,Taylen Green,Taylen Green,Arkansas,QB,p2026_c0771d2c927a8b35,227,50% coverage; Wide variance
28.6973,Watch,4,Cole Wisniewski,Cole Wisniewski,Texas Tech,S,p2026_3b13b19e985abb50,180,33% coverage; Wide variance
28.6926,Watch,1,Rueben Bain,Rueben Bain,Miami Fla.,EDGE,p2026_8ae7ac13f582f423,704,8% coverage; Median rank ≤ 25
28.6583,Watch,1,Arvell Reese,Arvell Reese,Ohio State,EDGE,p2026_2d1add7aaf1ba483,757,8% coverage; Median rank ≤ 25
28.603,Watch,7,Zxavian Harris,Zxavian Harris,Ole Miss,DT,p2026_43b55253ffd907d8,487,58% coverage; Wide variance
28.5696,Watch,6,Cole Payton,Cole Payton,North Dakota State,QB,p2026_0c9a78af392a8006,248,50% coverage; Tight consensus
28.4316,Watch,2,Albert Regis,Albert Regis,Texas A&M,LB,p2026_0c4ae2d14afbb130,136,17% coverage
28.4035,Watch,7,Luke Altmyer,Luke Altmyer,Illinois,QB,p2026_a69610db22ec4816,237,58% coverage; Moderate variance
28.3426,Watch,1,Jordyn Tyson,Jordyn Tyson,Arizona St.,WR,p2026_7b384478ea9f63d8,705,8% coverage; Median rank ≤ 25
28.267,Watch,7,Noah Whittington,Noah Whittington,Oregon,RB,p2026_b81a01d369901a75,295,58% coverage; Wide variance
28.2349,Watch,4,Albert Regis,Albert Regis,Texas A&M,DT,p2026_e58d0d57a6609b41,475,33% coverage; Wide variance
28.1514,Watch,5,Josh Moten,Josh Moten,Southern Miss,CB,p2026_203dc14a916a6221,252,42% coverage; Wide variance
27.9934,Watch,4,Tyren Montgomery,Tyren Montgomery,John Carroll,WR,p2026_359f8c6b1f369fcc,177,33% coverage; Wide variance
27.8536,Watch,1,Peter Woods,Peter Woods,Clemson,EDGE,p2026_272bc6d1ce3d6fc9,451,8% coverage; Median rank ≤ 25
27.8004,Watch,6,Lake Mcree,Lake Mcree,USC,TE,p2026_18802e0cea09e9a9,225,50% coverage; Wide variance
27.7315,Watch,3,Terion Stewart,Terion Stewart,Virginia Tech,RB,p2026_7af76b3ffe312393,222,25% coverage; Wide variance
27.7128,Watch,1,Arvell Reese,Arvell Reese,Ohio State,RB,p2026_14aca4c73ffb1566,787,8% coverage; Median rank ≤ 25
27.6444,Watch,4,Carson Beck,Carson Beck,Miami,QB,p2026_a716e3ea6f179b01,463,33% coverage; Wide variance
27.624,Watch,3,Trey Moore,Trey Moore,Texas,EDGE,p2026_dc4ffc4746d791b6,486,25% coverage; Moderate variance
27.6198,Watch,6,Charles Demmings,Charles Demmings,Stephen F. Austin,CB,p2026_254e1ae1f28186b2,301,50% coverage; Wide variance
27.5609,Watch,3,Trey Moore,Trey Moore,Texas,LB,p2026_f10b72503d808bb9,157,25% coverage; Wide variance
27.4568,Watch,4,Miller Moss,Miller Moss,Louisville,QB,p2026_b83bbf3b176c5e8b,257,33% coverage; Moderate variance
27.4407,Watch,5,George Gumbs,George Gumbs,Florida,EDGE,p2026_3c52d4c5b4519041,189,42% coverage; Wide variance
27.2978,Watch,6,Febechi Nwaiwu,Febechi Nwaiwu,Oklahoma,OL,p2026_80f2b4655c9271ee,343,50% coverage; Wide variance
27.2921,Watch,7,Diego Pavia,Diego Pavia,Vanderbilt,QB,p2026_8a11be4446fc7eca,258,58% coverage; Wide variance
27.118,Watch,1,Francis Mauigoa,Francis Mauigoa,Miami Fla.,OL,p2026_947987f98a8da6df,706,8% coverage; Median rank ≤ 25
26.9535,Watch,7,Barion Brown,Barion Brown,LSU,WR,p2026_b7467c60f7691079,372,58% coverage; Wide variance
26.8555,Watch,1,Max Iheanachor,Max Iheanachor,Arizona St.,OL,p2026_555986ff1b7e2da7,707,8% coverage; Median rank ≤ 25
26.7892,Watch,4,Lewis Bond,Lewis Bond,Boston College,WR,p2026_0c277af812511b42,243,33% coverage; Wide variance
26.7282,Watch,5,Trebor Pena,Trebor Pena,Penn State,WR,p2026_4ce9bebf844825e8,264,42% coverage; Wide variance
26.5931,Watch,1,Akheem Mesidor,Akheem Mesidor,Miami Fla.,DT,p2026_82a95b2a0e5c76dd,708,8% coverage; Median rank ≤ 50
26.5277,Watch,4,Xavier Nwankpa,Xavier Nwankpa,Iowa,S,p2026_e2f40dc5734f111d,292,33% coverage; Wide variance
26.4737,Watch,5,Bryce Foster,Bryce Foster,Kansas,OL,p2026_53352e78db4260d8,293,42% coverage; Wide variance
26.4012,Watch,2,Tyren Montgomery,Tyren Montgomery,Nicholls,WR,p2026_e3ddfbadf74242b7,477,17% coverage
25.7608,Watch,4,Devonta Smith,Devonta Smith,Notre Dame,CB,p2026_7c50b227f6454056,228,33% coverage; Wide variance
25.5724,Watch,3,Aaron Graves,Aaron Graves,Iowa,DT,p2026_28d2a0733f9e35aa,476,25% coverage; Wide variance
25.4391,Watch,6,Jam Miller,Jam Miller,Alabama,RB,p2026_51310d744fa1ce75,282,50% coverage; Wide variance
25.3684,Watch,1,Keith Abney,Keith Abney,Arizona St.,CB,p2026_14d664cc0eb3075c,709,8% coverage; Median rank ≤ 50
25.3333,Watch,2,Kaleb Proctor,Kaleb Proctor,Southeastern Louisiana,LB,p2026_1824ad168f422600,170,17% coverage
25.3037,Watch,6,Justin Jefferson,Justin Jefferson,Alabama,LB,p2026_d0a64433e720bb7c,430,50% coverage; Wide variance
25.2882,Watch,5,Colbie Young,Colbie Young,Georgia,WR,p2026_ce48e8785d7f05e6,214,42% coverage; Wide variance
25.2809,Watch,1,R Mason Thomas,R Mason Thomas,Oklahoma,DT,p2026_33b641c703f87d18,710,8% coverage; Median rank ≤ 50
25.2552,Watch,5,Harrison Wallace,Harrison Wallace,Ole Miss,WR,p2026_b20576ee0f7a2a2b,481,42% coverage; Wide variance
25.106,Watch,1,Chris Johnson,Chris Johnson,San Diego St.,CB,p2026_e602e8af902fc120,711,8% coverage; Median rank ≤ 50
24.8748,Watch,5,Deshon Singleton,Deshon Singleton,Nebraska,S,p2026_d01e4d639d2c5e0e,319,42% coverage; Wide variance
24.7934,Watch,3,David Gusta,David Gusta,Kentucky,DT,p2026_3cd7c40baf715a1c,482,25% coverage; Moderate variance
24.7711,Watch,5,Carver Willis,Carver Willis,Washington,OL,p2026_d0ca75ff8a3e28fd,394,42% coverage; Wide variance
24.6686,Watch,1,Brenen Thompson,Brenen Thompson,Miss. State,WR,p2026_d8cc118a61331bb8,712,8% coverage; Median rank ≤ 50
24.5148,Watch,5,Joshua Braun,Joshua Braun,Kentucky,OL,p2026_5ebb6278d8592fb3,253,42% coverage; Moderate variance
24.481,Watch,3,Connor Tollison,Connor Tollison,Missouri,OL,p2026_4dd0d4a9153b86ff,268,25% coverage; Wide variance
24.4697,Watch,5,Jaren Kanak,Jaren Kanak,Oklahoma,TE,p2026_1c04cb11b87a8afd,271,42% coverage; Wide variance
24.4378,Watch,5,Jamal Haynes,Jamal Haynes,Georgia Tech,RB,p2026_6a6a1e9abe749deb,273,42% coverage; Moderate variance
24.2312,Watch,1,Keionte Scott,Keionte Scott,Miami Fla.,S,p2026_8cee7836f9c91db8,713,8% coverage
24.2224,Watch,5,Cameron Ball,Cameron Ball,Arkansas,DT,p2026_a5d69ab271e8ebea,524,42% coverage; Wide variance
24.0613,Watch,5,Owen Heinecke,Owen Heinecke,Oklahoma,LB,p2026_11c9c1e47549ae3b,220,42% coverage; Wide variance
24.0575,Watch,2,Cole Brevard,Cole Brevard,Texas,LB,p2026_32ba72c918849e55,184,17% coverage
24.0291,Watch,5,Xavian Sorey,Xavian Sorey,Arkansas,LB,p2026_9d9ef4effd17bd05,250,42% coverage; Wide variance
23.9767,Watch,1,Dani Dennis-sutto...,Dani Dennis-sutto...,Penn State,EDGE,p2026_ba0ba6634f754e6f,461,8% coverage
23.9411,Watch,6,Joey Aguilar,Joey Aguilar,Tennessee,QB,p2026_c239f0698f379856,245,50% coverage; Moderate variance
23.8879,Watch,1,Keionte Scott,Keionte Scott,Miami FL,S,p2026_5dee7f20c96b58ae,644,8% coverage
23.8067,Watch,6,Jimmy Rolder,Jimmy Rolder,Michigan,LB,p2026_16bfe1b42042fc83,340,50% coverage; Wide variance
23.7938,Watch,1,Malachi Lawrence,Malachi Lawrence,UCF,LB,p2026_deb54378b74106b5,714,8% coverage
23.7585,Watch,9,Fernando Carmona,Fernando Carmona,Arkansas,OL,p2026_4b7ed16e9db894c7,314,75% coverage; Wide variance
23.702,Watch,2,Charles Jagusah,Charles Jagusah,Notre Dame,OL,p2026_11d70a340f9e04f4,483,17% coverage
23.693,Watch,2,Dae'Quan Wright,Dae'Quan Wright,Mississippi,TE,p2026_03960818c3dc67d9,188,17% coverage
23.5648,Watch,5,Wesley Williams,Wesley Williams,Duke,EDGE,p2026_d5fe4ed7ae4ccf4c,324,42% coverage; Wide variance
23.5107,Watch,2,Demonte Capehart,Demonte Capehart,Clemson,LB,p2026_3d2e1762403b4f46,190,17% coverage
23.449,Watch,2,Bobby Jamison-trav...,Bobby Jamison-trav...,Auburn,DT,p2026_ecbb86d9fb62dbb9,484,17% coverage
23.426,Watch,5,Eric O'Neill,Eric O'Neill,Rutgers,EDGE,p2026_1884401411adcd4a,261,42% coverage; Wide variance
23.3575,Watch,3,Keionte Scott,Keionte Scott,Miami,S,p2026_5dc4fe2084ad3ae2,756,25% coverage; Moderate variance
23.3393,Watch,5,Tristan Leigh,Tristan Leigh,Clemson,OL,p2026_650e6a8158f9d8b1,369,42% coverage; Wide variance
23.3154,Watch,5,Dalton Johnson,Dalton Johnson,Arizona,S,p2026_c195758c0b8fc50d,384,42% coverage; Wide variance
23.0642,Watch,3,Kendal Daniels,Kendal Daniels,Oklahoma,LB,p2026_5a8fde356f987c72,649,25% coverage; Wide variance
23.0551,Watch,2,Devon Marshall,Devon Marshall,North Carolina State,CB,p2026_ccb6bd3328635605,195,17% coverage
22.9142,Watch,5,Riley Nowakowski,Riley Nowakowski,Indiana,TE,p2026_1b9a26ef545d0bba,263,42% coverage; Moderate variance
22.8427,Watch,4,Riley Mahlman,Riley Mahlman,Wisconsin,OL,p2026_802654edc51a0493,277,33% coverage; Wide variance
22.8012,Watch,1,Connor Lew,Connor Lew,Auburn,LB,p2026_07a50a8ed8153cb1,758,8% coverage
22.7441,Watch,1,Kage Casey,Kage Casey,Boise St.,OL,p2026_d3116a2fb338787e,716,8% coverage
22.5995,Watch,2,Zxavian Harris,Zxavian Harris,Mississippi,LB,p2026_2dc692ea6af1d00c,200,17% coverage
22.5608,Watch,5,Ethan Burke,Ethan Burke,Texas,EDGE,p2026_f4be66a3b91a9483,401,42% coverage; Wide variance
22.4623,Watch,5,Deven Eastern,Deven Eastern,Minnesota,DT,p2026_dcfbb6fd7f7ced7e,504,42% coverage; Wide variance
22.3393,Watch,3,Keyshawn James-newby,Keyshawn James-newby,New Mexico,EDGE,p2026_1516a9206465078b,276,25% coverage; Wide variance
22.1281,Watch,6,De'Zhaun Stribling,De'Zhaun Stribling,Ole Miss,WR,p2026_b0637f85ebd79d9c,494,50% coverage; Wide variance
22.0994,Watch,2,Raylen Wilson,Raylen Wilson,Georgia,LB,p2026_e60651b8bd00053b,488,17% coverage
22.0673,Watch,5,Kaden Wetjen,Kaden Wetjen,Iowa,WR,p2026_cd54eb61d1a127ab,221,42% coverage; Wide variance
21.9424,Watch,7,Jordan Hudson,Jordan Hudson,SMU,WR,p2026_b6daaa617f35bc61,308,58% coverage; Wide variance
21.9393,Watch,1,Sonny Styles,Sonny Styles,Ohio State,RB,p2026_967b35101f81f304,788,8% coverage; Median rank ≤ 25
21.8188,Watch,5,Matt Gulbin,Matt Gulbin,Michigan State,OL,p2026_af888676eba9cbb4,370,42% coverage; Wide variance
21.806,Watch,6,Will Kacmarek,Will Kacmarek,Ohio State,TE,p2026_5a533d0334017b9b,379,50% coverage; Wide variance
21.6679,Watch,5,Micah Morris,Micah Morris,Georgia,OL,p2026_3d548e6a6b4db1c8,265,42% coverage; Wide variance
21.5933,Watch,2,Antonio Kite,Antonio Kite,Ole Miss,CB,p2026_e7d66d44e630394f,489,17% coverage
21.5602,Watch,4,Jack Velling,Jack Velling,Michigan State,TE,p2026_0296c77be66ac837,297,33% coverage; Wide variance
21.487,Watch,3,Markel Bell,Markel Bell,Miami,OL,p2026_2c23cc1f8e7980b6,465,25% coverage; Wide variance
21.4415,Watch,1,Parker Brailsford,Parker Brailsford,Alabama,LB,p2026_323e2b19b3da4668,759,8% coverage
21.3542,Watch,3,Noah Thomas,Noah Thomas,Georgia,WR,p2026_6abd3dd5ed04cccd,217,25% coverage; Wide variance
21.257,Watch,1,Domonique Orange,Domonique Orange,Iowa St.,DT,p2026_68b2f8d8e66c0be8,717,8% coverage
21.2326,Watch,2,TJ Guy,TJ Guy,Michigan,EDGE,p2026_6ede74ecfecfa933,215,17% coverage
21.2045,Watch,4,Travis Burke,Travis Burke,Memphis,OL,p2026_d606ff23902ff455,518,33% coverage; Wide variance
21.082,Watch,1,Keyron Crawford,Keyron Crawford,Auburn,LB,p2026_d8a2a4e729feea27,718,8% coverage
21.0001,Watch,7,Rahsul Faison,Rahsul Faison,South Carolina,RB,p2026_3c65c9554020b66d,230,58% coverage; Wide variance
20.9695,Watch,7,Nyjalik Kelly,Nyjalik Kelly,UCF,EDGE,p2026_5933e8631ba30003,416,58% coverage; Wide variance
20.8574,Watch,7,Haynes King,Haynes King,Georgia Tech,QB,p2026_b9a5bb12d80d2cdf,244,58% coverage; Wide variance
20.8225,Watch,2,CJ Daniels,CJ Daniels,Miami,WR,p2026_6f8cceea99020e7e,469,17% coverage
20.7846,Watch,1,Peter Woods,Peter Woods,Clemson,TE,p2026_4685360007a893a8,789,8% coverage; Median rank ≤ 25
20.7321,Watch,1,Cole Payton,Cole Payton,N. Dakota St.,QB,p2026_7336f9cf3a19d10e,719,8% coverage
20.5784,Watch,8,Adam Randall,Adam Randall,Clemson,RB,p2026_c825eb1f7eae356c,317,67% coverage; Wide variance
20.4968,Watch,2,Eli Heidenreich,Eli Heidenreich,Navy,WR,p2026_f357114eab0e4429,491,17% coverage
20.3493,Watch,3,Lance Mason,Lance Mason,Wisconsin,TE,p2026_349ef35c35cee561,658,25% coverage; Wide variance
20.3116,Watch,4,Max Bredeson,Max Bredeson,Michigan,TE,p2026_bce32634863b793c,218,33% coverage; Wide variance
