source_player_id,raw_full_name,raw_school_or_json,reason
8673,Jakobie Keeney-James,Massachusetts,no_match_name_key
8754,Jakob Robinson,BYU,no_match_name_key
9573,Jalen Brooks,DAL,no_match_name_key
6696,Jalen Hale,Alabama,no_match_name_key
7192,Jalen Kimber,,no_match_name_key
4869,Jalen McLeod,,no_match_name_key
6930,Jalen McLeod,,no_match_name_key
8858,Jalen MilroeAlabama,,no_match_name_key
8922,Jalen RiversMiami,,no_match_name_key
4830,Jalen Travis,,no_match_name_key
7009,Jalen Travis,,no_match_name_key
7157,Jalen White,,no_match_name_key
8745,Jalen White,Georgia Southern,no_match_name_key
4852,Jalin Conyers,,ambiguous_name_key_2
5407,Jalin Conyers,,ambiguous_name_key_2
7102,Jalin Conyers,,ambiguous_name_key_2
8965,Jalin ConyersTexas,,no_match_name_key
10688,Jalon Kilgore,,ambiguous_name_key_2
8784,Jalon WalkerGeorgia,,no_match_name_key
5050,Jamaal Pritchett,South Alabama,no_match_name_key
8918,Jamaree CaldwellOregon,,no_match_name_key
9560,Jamari Thrash,CLE,no_match_name_key
5010,James Burnip,Alabama,no_match_name_key
6882,James Burnip,,no_match_name_key
5793,Jameson Taillon,CHC,no_match_name_key
6682,James Smith,Alabama,no_match_name_key
5860,James Tibbs III,SF,no_match_name_key
5704,James Triantos,CHC,no_match_name_key
7129,Jam Griffin,,no_match_name_key
8679,Jamoi Mayes,Cincinnati,no_match_name_key
4897,Jamon Dumas-Johnson,,ambiguous_name_key_2
5452,Jamon Dumas-Johnson,,ambiguous_name_key_2
6963,Jamon Dumas-Johnson,,ambiguous_name_key_2
9010,Jamon Dumas-JohnsonKentucky,,no_match_name_key
9016,Ja'Quinden JacksonArkansas,,no_match_name_key
4861,Jared Harrison-Hunte,,no_match_name_key
4998,Jared Harrison-Hunte,SMU,no_match_name_key
7197,Jared Harrison-Hunte,,no_match_name_key
8877,Jared IveyOle,,no_match_name_key
8850,Jared WilsonGeorgia,,no_match_name_key
5612,Jarlin Susana,WSH,no_match_name_key
5784,Jarred Kelenic,ATL,no_match_name_key
9531,Jarrett Stidham,DEN,no_match_name_key
8722,Jarrod Hufford,Iowa State,no_match_name_key
7078,Jasheen Davis,,no_match_name_key
8696,Jasheen Davis,Wake Forest,no_match_name_key
5815,Jason Foley,DET,no_match_name_key
8774,Jason Ivey,North Carolina A&T,no_match_name_key
6667,Jason Moore,Ohio State,no_match_name_key
5523,Jasson Domínguez,NYY,no_match_name_key
6679,Javien Taviano,LSU,no_match_name_key
5852,Javier Assad,CHC,no_match_name_key
9493,Javon Baker,NE,no_match_name_key
7076,Javontez Spraggins,,no_match_name_key
8806,Jaxson DartOle,,no_match_name_key
8951,Jaydon BlueTexas,,no_match_name_key
4950,Jay Higgins,,ambiguous_name_key_2
6922,Jay Higgins,,ambiguous_name_key_2
8865,Jaylen ReedPenn,,no_match_name_key
8929,Jaylin SmithUSC,,no_match_name_key
7159,Jayson Jones,,no_match_name_key
7071,C.J. Baskerville,,no_match_name_key
5734,Jeferson Quero,MIL,no_match_name_key
5892,Jefferson Rojas,CHC,no_match_name_key
5921,Jeff McNeil,NYM,no_match_name_key
8950,Jeffrey BassaOregon,,no_match_name_key
5830,Jeimer Candelario,CIN,no_match_name_key
6708,Jelani McDonald,Texas,no_match_name_key
5795,Jeremiah Estrada,SD,no_match_name_key
6975,Jeremy Crawshaw,,no_match_name_key
7166,Jeremy James,,no_match_name_key
8687,Jerjuan Newton,Toledo,no_match_name_key
6639,Jermaine Mathews,Ohio State,no_match_name_key
8706,Jermaine Terry,Oregon State,no_match_name_key
4959,Jermari Harris,,no_match_name_key
5036,Jermari Harris,Iowa,no_match_name_key
6950,Jermari Harris,,no_match_name_key
7221,Jermayne Lole,,no_match_name_key
10590,Jermod McCoy,,ambiguous_name_key_3
10882,Jermod McCoy,,ambiguous_name_key_3
10932,Jermod McCoy,,ambiguous_name_key_3
5979,Jesse Winker,NYM,no_match_name_key
7210,Jestin Jacobs,,no_match_name_key
5547,Jesus Made,MIL,no_match_name_key
5650,Jett Williams,NYM,no_match_name_key
5640,Jhonkensy Noel,CLE,no_match_name_key
5794,Jhostynxon Garcia,BOS,no_match_name_key
8795,Jihaad CampbellAlabama,,no_match_name_key
8888,JJ PeguesOle,,no_match_name_key
7105,J.J. Weaver,,no_match_name_key
5541,JJ Wetherholt,STL,no_match_name_key
5893,C.J. Kayfus,CLE,no_match_name_key
5767,Jo Adell,LAA,no_match_name_key
8775,Joaquin Davis,North Carolina Central,no_match_name_key
5735,Joc Pederson,TEX,no_match_name_key
5764,Joe Boyle,TB,no_match_name_key
4930,Joe Huber,,ambiguous_name_key_2
7055,Joe Huber,,ambiguous_name_key_2
5945,Joel Payamps,MIL,no_match_name_key
9527,Joe Milton,DAL,no_match_name_key
5673,Joe Musgrove,SD,no_match_name_key
5697,Joendry Vargas,LAD,no_match_name_key
6662,Joenel Aguero,Georgia,no_match_name_key
5790,Joey Bart,PIT,no_match_name_key
5832,Joey Cantillo,CLE,no_match_name_key
5940,Joey Estes,ATH,no_match_name_key
5628,Joey Ortiz,MIL,no_match_name_key
7075,Joey Slackman,,no_match_name_key
7117,John Campbell Jr.,,no_match_name_key
7150,John Emery Jr.,,no_match_name_key
9474,John Metchie,HOU,no_match_name_key
8656,Johnny Walker,Missouri,no_match_name_key
9572,Johnny Wilson,PHI,no_match_name_key
6648,Johntay Cook II,Texas,no_match_name_key
5866,Jonah Heim,TEX,no_match_name_key
8930,Jonah MonheimUSC,,no_match_name_key
4714,Jonah Savaiinaea,,no_match_name_key
6766,Jonah Savaiinaea,,no_match_name_key
5787,Jonah Tong,NYM,no_match_name_key
4765,Jonas Sanker,,no_match_name_key
6853,Jonas Sanker,,no_match_name_key
5882,Jonatan Clase,TOR,no_match_name_key
5956,Jonathan Cannon,CWS,no_match_name_key
5617,Jonathan India,KC,no_match_name_key
7107,Jonathan Mendoza,,no_match_name_key
9486,Jonathan Mingo,DAL,no_match_name_key
5923,Jon Gray,TEX,no_match_name_key
5943,Jonny Deluca,TB,no_match_name_key
5663,Jonny Farmelo,SEA,no_match_name_key
5765,Jordan Beck,COL,no_match_name_key
8821,Jordan BurchOregon,,no_match_name_key
8692,Jordan Clark,Notre Dame,no_match_name_key
9029,Jordan HancockOhio,,no_match_name_key
8873,Jordan JamesOregon,,no_match_name_key
5542,Jordan Lawlar,AZ,no_match_name_key
8712,Jordan Moore,Duke,no_match_name_key
8680,Jordan Oladokun,Bowling Green,no_match_name_key
4789,Jordan Phillips,,no_match_name_key
6827,Jordan Phillips,,no_match_name_key
5808,Jordan Romano,PHI,no_match_name_key
5572,Jordan Walker,STL,no_match_name_key
7025,Jordan Watkins,,no_match_name_key
9569,Jordan Watkins,SF,no_match_name_key
9036,Jordan WilliamsGeorgia,,no_match_name_key
5934,Jorge Polanco,SEA,no_match_name_key
8851,Josaiah StewartMichigan,,no_match_name_key
5886,José Caballero,TB,no_match_name_key
5754,Jose Miranda,MIN,no_match_name_key
5925,Jose Perdomo,ATL,no_match_name_key
5988,Jose Quintana,MIL,no_match_name_key
5917,Josh Bell,WSH,no_match_name_key
9557,Josh Johnson,WSH,no_match_name_key
4963,Josh Kelly,,ambiguous_name_key_2
5518,Josh Kelly,,ambiguous_name_key_2
7060,Josh Kelly,,ambiguous_name_key_2
9076,Josh KellyTexas,,no_match_name_key
8685,Josh Priebe,Michigan,no_match_name_key
8808,Josh SimmonsOhio,,no_match_name_key
5806,Josh Smith,TEX,no_match_name_key
8841,Joshua FarmerFlorida,,no_match_name_key
4873,Joshua Gray,,ambiguous_name_key_2
5428,Joshua Gray,,ambiguous_name_key_2
6925,Joshua Gray,,ambiguous_name_key_2
8986,Joshua GrayOregon,,no_match_name_key
7205,Josh Williams,,no_match_name_key
5707,Josue Briceno,DET,no_match_name_key
5555,Josue De Paula,LAD,no_match_name_key
5897,J.P. Crawford,SEA,no_match_name_key
5918,JP Sears,ATH,no_match_name_key
5916,J.R. Ritchie,ATL,no_match_name_key
7130,JT Daniels,,no_match_name_key
6030,J.T. Ginn,ATH,no_match_name_key
8857,JT TuimoloauOhio,,no_match_name_key
5755,Juan Brito,CLE,no_match_name_key
7037,Julian Fleming,,no_match_name_key
4825,Junior Tafuna,,no_match_name_key
4980,Junior Tafuna,Utah,no_match_name_key
7048,Junior Tafuna,,no_match_name_key
5629,Jurickson Profar,ATL,no_match_name_key
5699,Jurrangelo Cijntje,SEA,no_match_name_key
6676,Jurrion Dickey,Oregon,no_match_name_key
6647,Justice Haynes,Alabama,no_match_name_key
4941,Justin Barron,,no_match_name_key
5032,Justin Barron,Syracuse,no_match_name_key
8768,Justin Barron,Syracuse,no_match_name_key
5582,Justin Crawford,PHI,no_match_name_key
7203,Justin Flowe,,no_match_name_key
5932,Justin Slaten,BOS,no_match_name_key
4952,Justin Walley,,no_match_name_key
7038,Justin Walley,,no_match_name_key
9361,Justin Watson,HOU,no_match_name_key
7092,Justin Whiteside,,no_match_name_key
7222,Justin Wright,,no_match_name_key
6009,Justin Wrobleski,LAD,no_match_name_key
6020,Justyn-Henry Malloy,DET,no_match_name_key
6695,J'ven Williams,Penn State,no_match_name_key
5939,Kaelen Culpepper,MIN,no_match_name_key
7004,Kai Kroeger,,no_match_name_key
4859,Kaimon Rucker,,no_match_name_key
4994,Kaimon Rucker,North Carolina,no_match_name_key
6871,Kaimon Rucker,,no_match_name_key
8957,Kalel MullingsMichigan,,no_match_name_key
7030,Kamren Fabiculanan,,no_match_name_key
5896,Kash Mayfield,SD,no_match_name_key
10605,Kayden McDonald,,ambiguous_name_key_4
10889,Kayden McDonald,,ambiguous_name_key_4
10939,Kayden McDonald,,ambiguous_name_key_4
6917,KeAndre Lambert-Smith,,no_match_name_key
5803,Ke'Bryan Hayes,PIT,no_match_name_key
9069,Keenan PiliTennessee,,no_match_name_key
5738,Keibert Ruiz,WSH,no_match_name_key
4004,Keionte Scott,Miami (FL),ambiguous_name_key_7
4388,Keionte Scott,Miami (Fla.),ambiguous_name_key_7
5139,Keionte Scott,Miami,ambiguous_name_key_7
6104,Keionte Scott,Miami,ambiguous_name_key_7
6597,Keionte Scott,Miami,ambiguous_name_key_7
7273,Keionte Scott,Miami (FL),ambiguous_name_key_7
7712,Keionte Scott,Miami,ambiguous_name_key_7
7988,Keionte Scott,Miami,ambiguous_name_key_7
10634,Keionte Scott,,ambiguous_name_key_7
10827,Keionte Scott,Miami,ambiguous_name_key_7
6711,Kelby Collins,Florida,no_match_name_key
5883,Kellon Lindsey,LAD,no_match_name_key
8739,Kelly Akharaiyi,Mississippi State,no_match_name_key
6717,Kelton Smith,Georgia,no_match_name_key
7181,Kendall Bohler,,no_match_name_key
8813,Kenneth GrantMichigan,,no_match_name_key
6686,Keon Keeley,Alabama,no_match_name_key
5622,Kevin Alcántara,CHC,no_match_name_key
6634,Kevin Concepcion,NC State,no_match_name_key
6999,Kevin Jennings,,no_match_name_key
5577,Kevin McGonigle,DET,no_match_name_key
6032,Kevin Parada,NYM,no_match_name_key
10685,Keyron Crawford,,ambiguous_name_key_2
7156,Khari Coleman,,no_match_name_key
7165,Khris Bogle,,no_match_name_key
6716,King Mack,Penn State,no_match_name_key
5762,Kirby Yates,LAD,no_match_name_key
6967,Kitan Crawford,,no_match_name_key
7073,KJ Jefferson,,no_match_name_key
4893,Kobe Hudson,,ambiguous_name_key_2
6935,Kobe Hudson,,ambiguous_name_key_2
9003,Kobe KingPenn,,no_match_name_key
8762,Kole Taylor,West Virginia,no_match_name_key
4929,Konata Mumpfield,,no_match_name_key
7079,Konata Mumpfield,,no_match_name_key
5564,Konnor Griffin,PIT,no_match_name_key
5552,Kumar Rocker,TEX,no_match_name_key
4917,Kurtis Rourke,,no_match_name_key
6860,Kurtis Rourke,,no_match_name_key
5668,Kutter Crawford,BOS,no_match_name_key
5605,Kyle Bradish,BAL,no_match_name_key
7113,Kyle Ford,,no_match_name_key
5964,Kyle Freeland,COL,no_match_name_key
5618,Kyle Harrison,SF,no_match_name_key
6014,Kyle Hendricks,LAA,no_match_name_key
5566,Kyle Manzardo,CLE,no_match_name_key
5994,Kyle Stowers,MIA,no_match_name_key
5595,Kyle Teel,CWS,no_match_name_key
9466,Kyle Trask,TB,no_match_name_key
7011,Kyren Lacy,,no_match_name_key
7182,Ladarius Tennison,,no_match_name_key
9067,LaJohntay WesterColorado,,no_match_name_key
5930,LaMonte Wade Jr.,SF,no_match_name_key
8733,Lance Dixon,Toledo,no_match_name_key
6650,Lance Heard,LSU,no_match_name_key
5992,Lance McCullers Jr.,HOU,no_match_name_key
8848,Landon JacksonArkansas,,no_match_name_key
8681,Lan Larison,UC Davis,no_match_name_key
8934,Lathan RansomOhio,,no_match_name_key
9575,Laviska Shenault Jr.,BUF,no_match_name_key
9921,Lawrence Cager,WSH,no_match_name_key
6663,Lawson Luckie,Georgia,no_match_name_key
5620,Lazaro Montes,SEA,no_match_name_key
5535,Leodalis De Vries,SD,no_match_name_key
5942,Leody Taveras,TEX,no_match_name_key
5999,Levi Sterling,PIT,no_match_name_key
5907,Liam Hendriks,BOS,no_match_name_key
5885,Logan Allen,CLE,no_match_name_key
5913,Logan Evans,SEA,no_match_name_key
5804,Logan Henderson,MIL,no_match_name_key
10720,Logan Jones,,ambiguous_name_key_2
6991,Logan Parr,,no_match_name_key
10722,Louis Moore,,ambiguous_name_key_2
4150,LT Overton,Alabama,ambiguous_name_key_3
4446,LT Overton,Alabama,ambiguous_name_key_3
5142,LT Overton,Alabama,ambiguous_name_key_3
6096,LT Overton,Alabama,ambiguous_name_key_3
6599,LT Overton,Alabama,ambiguous_name_key_3
7272,LT Overton,Alabama,ambiguous_name_key_3
7724,LT Overton,Alabama,ambiguous_name_key_3
8000,LT Overton,Alabama,ambiguous_name_key_3
10637,LT Overton,,ambiguous_name_key_3
10802,LT Overton,Alabama,ambiguous_name_key_3
5712,Lucas Erceg,KC,no_match_name_key
5741,Lucas Giolito,BOS,no_match_name_key
10274,Lucas Krull,DEN,no_match_name_key
5624,Luisangel Acuña,NYM,no_match_name_key
5911,Luis Baez,HOU,no_match_name_key
5706,Luis Matos,SF,no_match_name_key
5873,Luis Morales,ATH,no_match_name_key
5775,Luis Ortiz,CLE,no_match_name_key
6035,Luis Pena,MIL,no_match_name_key
5856,Luis Perales,BOS,no_match_name_key
5661,Luis Rengifo,LAA,no_match_name_key
6934,Luke Elzinga,,no_match_name_key
4894,Luke Kandra,,ambiguous_name_key_2
6873,Luke Kandra,,ambiguous_name_key_2
5594,Luke Keaschall,MIN,no_match_name_key
6670,Luke Montgomery,Ohio State,no_match_name_key
5821,Luke Raley,SEA,no_match_name_key
5812,Luke Weaver,NYY,no_match_name_key
8743,Maddux Trujillo,Temple,no_match_name_key
8708,Major Burns,LSU,no_match_name_key
7033,Makari Paige,,no_match_name_key
10680,Malachi Lawrence,,ambiguous_name_key_2
9013,Malachi MooreAlabama,,no_match_name_key
6622,Malachi Nelson,Southern Cal,no_match_name_key
8817,Malaki StarksGeorgia,,no_match_name_key
6714,Malik Hartford,Ohio State,no_match_name_key
7097,Maliq Carr,,no_match_name_key
10587,Mansoor Delane,,ambiguous_name_key_3
10873,Mansoor Delane,,ambiguous_name_key_3
10923,Mansoor Delane,,ambiguous_name_key_3
7170,Marcel Brooks,,no_match_name_key
5544,Marcelo Mayer,BOS,no_match_name_key
5827,Marco Luciano,SF,no_match_name_key
7196,Marcus Carroll,,no_match_name_key
7093,Marcus Dumervil,,no_match_name_key
7042,Marcus Harris,,no_match_name_key
7193,Marcus Major,,no_match_name_key
4742,Marcus Mbow,,no_match_name_key
6771,Marcus Mbow,,no_match_name_key
5975,Marcus Stroman,NYY,no_match_name_key
5061,Marcus Tate,Clemson,no_match_name_key
7178,Marcus Tate,,no_match_name_key
4853,Marcus Yarns,,no_match_name_key
4997,Marcus Yarns,Delaware,no_match_name_key
6982,Marcus Yarns,,no_match_name_key
7086,Mario Williams,,no_match_name_key
6655,Mark Fletcher,Miami (FL),no_match_name_key
7101,Marques Cox,,no_match_name_key
8741,Marques Cox,Kentucky,no_match_name_key
7043,Marques Sigle,,no_match_name_key
5751,Masataka Yoshida,BOS,no_match_name_key
7186,Mason Cobb,,no_match_name_key
8781,Mason GrahamMichigan,,no_match_name_key
5851,Mason Montgomery,TB,no_match_name_key
9549,Mason Rudolph,PIT,no_match_name_key
8826,Mason TaylorLSU,,no_match_name_key
6644,Matayo Uiagalelei,Oregon,no_match_name_key
5900,Matt Brash,SEA,no_match_name_key
8803,Matthew GoldenTexas,,no_match_name_key
5957,Matthew Liberatore,STL,no_match_name_key
10309,Matthew Wright,CAR,no_match_name_key
8714,Matt Jones,Baylor,no_match_name_key
6008,Matt Mervis,MIA,no_match_name_key
5524,Matt Shaw,CHC,no_match_name_key
5858,Matt Strahm,PHI,no_match_name_key
5763,Matt Vierling,DET,no_match_name_key
5635,Matt Wallner,MIN,no_match_name_key
7164,Maurice Smith,,no_match_name_key
6036,Max Acosta,MIA,no_match_name_key
4215,Max Bredeson,Michigan,ambiguous_name_key_3
4624,Max Bredeson,Michigan,ambiguous_name_key_3
6397,Max Bredeson,Michigan,ambiguous_name_key_3
7441,Max Bredeson,Michigan,ambiguous_name_key_3
5539,Max Clark,DET,no_match_name_key
5890,Max Kepler,PHI,no_match_name_key
4107,Max Llewellyn,Iowa,ambiguous_name_key_3
4561,Max Llewellyn,Iowa,ambiguous_name_key_3
6180,Max Llewellyn,Iowa,ambiguous_name_key_3
7387,Max Llewellyn,Iowa,ambiguous_name_key_3
7836,Max Llewellyn,Iowa,ambiguous_name_key_3
8112,Max Llewellyn,Iowa,ambiguous_name_key_3
10744,Max Llewellyn,,ambiguous_name_key_3
10837,Max Llewellyn,Iowa,ambiguous_name_key_3
5665,Max Muncy,LAD,no_match_name_key
5756,Max Muncy,ATH,no_match_name_key
8805,Maxwell HairstonKentucky,,no_match_name_key
4928,Mello Dotson,,ambiguous_name_key_2
6856,Mello Dotson,,ambiguous_name_key_2
8744,Micah Bernard,Utah,no_match_name_key
7127,Micah Mazzccua,,no_match_name_key
5690,Michael Arroyo,SEA,no_match_name_key
5659,Michael Conforto,LAD,no_match_name_key
5780,Michael Kopech,LAD,no_match_name_key
5796,Michael Massey,KC,no_match_name_key
5811,Michael McGreevy,STL,no_match_name_key
5909,Michael Soroka,WSH,no_match_name_key
10733,Michael Taaffe,,ambiguous_name_key_2
5619,Michael Toglia,COL,no_match_name_key
5750,Michael Wacha,KC,no_match_name_key
5914,Mick Abel,PHI,no_match_name_key
5974,Miguel Amaya,CHC,no_match_name_key
5959,Miguel Bleis,BOS,no_match_name_key
5961,Miguel Vargas,CWS,no_match_name_key
6748,Mike Green,,no_match_name_key
9349,Mike Williams,LAC,no_match_name_key
5966,Mike Yastrzemski,SF,no_match_name_key
8900,Miles FrazierLSU,,no_match_name_key
5998,Miles Mikolas,STL,no_match_name_key
8941,Mitchell EvansNotre,,no_match_name_key
9533,Mitchell Trubisky,BUF,no_match_name_key
5801,MJ Melendez,KC,no_match_name_key
7126,MJ Sherman,,no_match_name_key
10420,Mo Alie-Cox,IND,no_match_name_key
5644,Moises Ballesteros,CHC,no_match_name_key
5872,Moises Chace,PHI,no_match_name_key
6992,Moliki Matavao,,no_match_name_key
7149,Monaray Baldwin,,no_match_name_key
7215,Monkell Goodwine,,no_match_name_key
4935,Montrell Johnson,,ambiguous_name_key_3
5490,Montrell Johnson,,ambiguous_name_key_3
7013,Montrell Johnson Jr.,,ambiguous_name_key_3
9048,Montrell Johnson,,ambiguous_name_key_3
7119,Moose Muhammad,,no_match_name_key
8787,Mykel WilliamsGeorgia,,no_match_name_key
9018,Myles HintonMichigan,,no_match_name_key
8675,Myles Purchase,Iowa State,no_match_name_key
5888,Nacho Alvarez,ATL,no_match_name_key
8727,Nash Jones,Texas State,no_match_name_key
4878,Nazir Stackhouse,,ambiguous_name_key_2
5433,Nazir Stackhouse,,ambiguous_name_key_2
6928,Nazir Stackhouse,,ambiguous_name_key_2
8991,Nazir StackhouseGeorgia,,no_match_name_key
5857,Nelson Rada,LAA,no_match_name_key
7212,Nick Andersen,,no_match_name_key
10341,Nick Folk,NYJ,no_match_name_key
5748,Nick Gonzales,PIT,no_match_name_key
7167,Nick Jackson,,no_match_name_key
4907,Nick Nash,,ambiguous_name_key_2
4991,Nick Nash,San José State,ambiguous_name_key_2
6870,Nick Nash,,ambiguous_name_key_2
8633,Nick Nash,San Jose State,ambiguous_name_key_2
5768,Nick Yorke,PIT,no_match_name_key
6641,Nico Iamaleava,Tennessee,no_match_name_key
8843,Nic ScourtonTexas,,no_match_name_key
8686,Nikko Reed,Oregon,no_match_name_key
6007,Noah Cameron,KC,no_match_name_key
7116,Noah Daniels,,no_match_name_key
5536,Noah Schultz,CWS,no_match_name_key
5683,Noble Meyer,MIA,no_match_name_key
5641,Noelvi Marte,CIN,no_match_name_key
5642,Nolan Gorman,STL,no_match_name_key
5632,Nolan Jones,CLE,no_match_name_key
5980,Nolan McLean,NYM,no_match_name_key
5695,Nolan Schanuel,LAA,no_match_name_key
6665,Nyckoles Harbor,South Carolina,no_match_name_key
4906,O'Donnell Fortune,,no_match_name_key
5044,O'Donnell Fortune,South Carolina,no_match_name_key
6872,O'Donnell Fortune,,no_match_name_key
4720,Oluwafemi Oladejo,,no_match_name_key
6861,Oluwafemi Oladejo,,no_match_name_key
7094,Omari Thomas,,no_match_name_key
8711,Omari Thomas,Tennessee,no_match_name_key
8830,Omarr Norman-LottTennessee,,no_match_name_key
5630,Orelvis Martinez,TOR,no_match_name_key
5646,Orion Kerkering,PHI,no_match_name_key
8761,Oscar Cardenas,UTSA,no_match_name_key
6017,Oswaldo Cabrera,NYY,no_match_name_key
5626,Owen Caissie,CHC,no_match_name_key
5878,Owen Murphy,ATL,no_match_name_key
7074,Paris Shand,,no_match_name_key
8742,Paris Shand,LSU,no_match_name_key
10703,Parker Brailsford,,ambiguous_name_key_2
5567,Parker Meadows,DET,no_match_name_key
5981,Parker Messick,CLE,no_match_name_key
5752,Patrick Bailey,SF,no_match_name_key
5884,Paulino Santana,TEX,no_match_name_key
5807,Pavin Smith,AZ,no_match_name_key
5056,Payton Page,Clemson,no_match_name_key
7195,Payton Page,,no_match_name_key
7189,Payton Thorne,,no_match_name_key
8740,Payton Thorne,Auburn,no_match_name_key
6694,Pearce Spurlin,Georgia,no_match_name_key
6029,Pedro Pages,STL,no_match_name_key
7124,Peny Boone,,no_match_name_key
10596,Peter Woods,,ambiguous_name_key_5
10872,Peter Woods,,ambiguous_name_key_5
10922,Peter Woods,,ambiguous_name_key_5
6638,Peyton Bowen,Oklahoma,no_match_name_key
7067,Phillip Webb,,no_match_name_key
9078,Phil MafahClemson,,no_match_name_key
9805,Pittsburgh Steelers D/ST,PIT,no_match_name_key
5902,PJ Morlando,MIA,no_match_name_key
751,PK Dominic Zvada,,no_match_name_key
5689,Porter Hodge,CHC,no_match_name_key
4922,Power Echols,,ambiguous_name_key_2
7080,Power Echols,,ambiguous_name_key_2
8869,Princely UmanmielenOle,,no_match_name_key
6709,Qua Russaw,Alabama,no_match_name_key
8677,Quentin Skinner,Kansas,no_match_name_key
8919,Que RobinsonAlabama,,no_match_name_key
4749,Quincy Riley,,no_match_name_key
6899,Quincy Riley,,no_match_name_key
7021,Quinn Carroll,,no_match_name_key
8890,Quinn EwersTexas,,no_match_name_key
5570,Quinn Mathews,STL,no_match_name_key
5864,Quinn Priester,MIL,no_match_name_key
8829,Quinshon JudkinsOhio,,no_match_name_key
7136,Quinton Cooley,,no_match_name_key
4855,Raheim Sanders,,ambiguous_name_key_2
6897,Raheim Sanders,,ambiguous_name_key_2
9390,Raheim Sanders,LAC,ambiguous_name_key_2
9888,Raheim Sanders,LAC,ambiguous_name_key_2
10384,Raheim Sanders,LAC,ambiguous_name_key_2
5817,Ralphy Velazquez,CLE,no_match_name_key
6013,Randy Vasquez,SD,no_match_name_key
7069,Rashod Owens,,no_match_name_key
6019,Rayner Arias,SF,no_match_name_key
10713,Rayshaun Benny,,ambiguous_name_key_2
7171,Rayshon Luke,,no_match_name_key
5711,Reid Detmers,LAA,no_match_name_key
8695,Reid Holskey,Miami (OH),no_match_name_key
7096,Reuben Fatheree II,,no_match_name_key
5588,Rhett Lowder,CIN,no_match_name_key
5721,Rhys Hoskins,MIL,no_match_name_key
5810,Richard Fitts,BOS,no_match_name_key
8747,Ricky Barber,UCF,no_match_name_key
5679,Ricky Tiedemann,TOR,no_match_name_key
6851,Riley Leonard,,no_match_name_key
5799,River Ryan,LAD,no_match_name_key
8994,R.J. MickensClemson,,no_match_name_key
7139,R.J. Moten,,no_match_name_key
5469,R.J. ObenNotre,,no_match_name_key
9027,R.J. ObenNotre Dame,,no_match_name_key
10620,R Mason Thomas,,ambiguous_name_key_5
10894,R Mason Thomas,,ambiguous_name_key_5
10944,R Mason Thomas,,ambiguous_name_key_5
9052,Robbie OuztsAlabama,,no_match_name_key
5730,Robby Snelling,MIA,no_match_name_key
5720,Robert Calaz,COL,no_match_name_key
6011,Robert Garcia,TEX,no_match_name_key
5859,Robert Gasser,MIL,no_match_name_key
5788,Robert Hassell,WSH,no_match_name_key
4949,Robert Longerbeam,,no_match_name_key
6940,Robert Longerbeam,,no_match_name_key
8678,Robert McDaniel,Jackson State,no_match_name_key
7194,Robert Scott Jr.,,no_match_name_key
6715,Robert Stafford,Miami (FL),no_match_name_key
7185,Rocco Spindler,,no_match_name_key
5881,Roderick Arias,NYY,no_match_name_key
6671,Roderick Robinson II,Georgia,no_match_name_key
5521,Roman Anthony,BOS,no_match_name_key
5687,Ronny Mauricio,NYM,no_match_name_key
8422,Royce Lewis,MIN,no_match_name_key
7155,Ruben Hyppolite,,no_match_name_key
6653,Rueben Owens,Texas A&M,no_match_name_key
5816,Ryan Bliss,SEA,no_match_name_key
5758,Ryan Clifford,NYM,no_match_name_key
6884,Ryan Fitzgerald,,ambiguous_name_key_2
9828,Ryan Fitzgerald,CAR,ambiguous_name_key_2
5714,Ryan Jeffers,MIN,no_match_name_key
6027,Ryan Johnson,LAA,no_match_name_key
7174,Ryan Linthicum,,no_match_name_key
5631,Ryan Mountcastle,BAL,no_match_name_key
5837,Ryan O'Hearn,BAL,no_match_name_key
5871,Ryan Sloan,SEA,no_match_name_key
5798,Ryan Waldschmidt,AZ,no_match_name_key
5606,Ryan Weathers,MIA,no_match_name_key
8935,Rylie MillsNotre,,no_match_name_key
5722,Ryne Nelson,AZ,no_match_name_key
8891,Sai'vion JonesLSU,,no_match_name_key
5682,Sal Frelick,MIL,no_match_name_key
5740,Sal Stewart,CIN,no_match_name_key
8778,Sal Wormley,Penn State,no_match_name_key
7207,Sam Pinckney,,no_match_name_key
5531,Samuel Basallo,BAL,no_match_name_key
6690,Samuel M'Pemba,Georgia,no_match_name_key
6683,Samuel Omosigho,Oklahoma,no_match_name_key
10398,San Francisco 49ers D/ST,SF,no_match_name_key
5955,Santiago Suarez,TB,no_match_name_key
5675,Sean Burke,CWS,no_match_name_key
5045,Sean Martin,West Virginia,no_match_name_key
7109,Sean Martin,,no_match_name_key
5726,Seaver King,WSH,no_match_name_key
8719,Sebastian Valdez,Washington,no_match_name_key
5530,Sebastian Walcott,TEX,no_match_name_key
8746,Seth Coleman,Illinois,no_match_name_key
5906,Seth Halvorsen,COL,no_match_name_key
4942,Seth Henigan,,ambiguous_name_key_2
7158,Seth Henigan,,ambiguous_name_key_2
4784,Seth McLaughlin,,ambiguous_name_key_2
5339,Seth McLaughlin,,ambiguous_name_key_2
6888,Seth McLaughlin,,ambiguous_name_key_2
8897,Seth McLaughlinOhio,,no_match_name_key
7145,Sevion Morrison,,no_match_name_key
7059,Shaun Dolac,,no_match_name_key
