prospect_id,player_name,rank_overall,delta_rank,score,delta_score,tier,coverage_count,delta_coverage,momentum_rank_3,momentum_score_3,volatility_rank_mad_3,volatility_rank_std_3,momentum_chip,volatility_chip,confidence_score,confidence_band,confidence_reasons_json,confidence_coverage_pct,confidence_rank_std,confidence_rank_mad,confidence_sources_present,confidence_active_sources
280,DJ Rogers,378,0,19.5832,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,21.0,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.45454545454545453,45.88245852174881,34.0,5,11
646,Nick Singleton,379,0,19.5577,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
229,Eric Gentry,380,0,19.5439,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,15.1,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.36363636363636365,46.78140656286427,37.0,4,11
421,Jack Kelly,381,0,19.5288,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,23.4,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.5454545454545454,64.16320336974042,47.166666666666664,6,11
234,Zane Durant,382,0,19.5011,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
235,James Thompson,383,0,19.41,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
721,LT Overton,384,0,19.1575,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
763,Matt Gulbin,385,0,19.1404,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
269,Dillon Bell,386,0,19.111,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,15.8,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.36363636363636365,38.50324661635691,33.0,4,11
356,Garrett Digiorgio,387,0,19.1097,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,23.0,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.45454545454545453,33.244548425268164,22.0,5,11
654,Landon Robinson,388,0,19.0856,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.4,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Moderate rank dispersion""]",0.18181818181818182,44.0,44.0,2,11
722,Nadame Tucker,389,0,19.0701,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
496,Robert Spears-jenni...,390,0,19.0628,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
239,Deven Eastern,391,0,19.0455,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
402,Collin Wright,392,0,18.9912,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,14.5,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.45454545454545453,98.4264192176064,87.84,5,11
240,Eli Heidenreich,393,0,18.9544,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
497,Wesley Bissainthe,394,0,18.8941,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
298,Latrell Mccutchin,395,0,18.8418,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,11.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.2727272727272727,59.230247527949956,55.77777777777777,3,11
242,Rayshaun Benny,396,0,18.7721,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
723,Clay Patterson,397,0,18.7201,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
653,Eli Heidenreich,398,0,18.5178,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,18.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.2727272727272727,26.411277052720408,24.222222222222218,3,11
791,Avieon Terrell,399,0,18.4752,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
275,Joe Fagnano,400,0,18.4554,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,9.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,4.5,4.5,2,11
657,Tyler Onyedim,401,0,18.3694,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,19.1,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.2727272727272727,19.30457631409368,18.0,3,11
499,Daevin Hobbs,402,0,18.2193,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
651,Dan Villari,403,0,18.1626,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,11.6,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Moderate rank dispersion""]",0.18181818181818182,31.0,31.0,2,11
249,Jeadyn Lukus,404,0,18.1342,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
670,Jordan Van Den Berg,405,0,18.031,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.5,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""High rank dispersion""]",0.18181818181818182,89.5,89.5,2,11
539,Gary Smith,406,0,18.0015,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,16.7,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.36363636363636365,58.69571960543631,48.625,4,11
500,Anez Cooper,407,0,17.9663,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
251,Tommy Castellanos,408,0,17.952,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
501,Brett Norfleet,409,0,17.8819,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
724,Tyreak Sapp,410,0,17.8454,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
502,Isaac Smith,411,0,17.7976,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
411,Toriano Pride,412,0,17.6986,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,15.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.45454545454545453,81.75818001888251,72.0,5,11
725,Matt Gulbin,413,0,17.6704,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
279,Athan Kaliakmanis,414,0,17.659,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,12.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.2727272727272727,51.69354139756941,45.555555555555564,3,11
278,Kyron Drones,415,0,17.6419,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,4.6,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.18181818181818182,30.5,30.5,2,11
764,Justin Joly,416,0,17.5715,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
566,Diego Pounds,417,0,17.5108,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,9.1,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.2727272727272727,96.30622455941717,85.55555555555556,3,11
256,Jalen Catalon,418,0,17.4964,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
503,Tyler Onyedim,419,0,17.4602,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
303,Behren Morton,420,0,17.4092,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,20.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.45454545454545453,48.66867575761642,39.67999999999999,5,11
246,Ethan Onianwa,421,0,17.2681,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,3.0,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.18181818181818182,86.5,86.5,2,11
260,Tyreek Chappell,422,0,17.2429,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,13.5,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.36363636363636365,58.47381892779024,51.75,4,11
505,Emmanuel Henderson Jr...,423,0,17.1228,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
526,Preston Hodge,424,0,17.099,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,9.1,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.2727272727272727,92.92410284145276,87.55555555555556,3,11
785,Trinidad Chambliss,425,0,17.0957,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,12.6,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.18181818181818182,19.5,19.5,2,11
381,Chris Adams,426,0,17.0651,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,6.8,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.2727272727272727,108.7698896243298,101.55555555555556,3,11
506,Dijon Johnson,427,0,16.9541,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
437,Alex Harkey,428,0,16.9077,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,14.5,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.45454545454545453,122.70843491789796,109.84,5,11
507,Kalil Alexander,429,0,16.7011,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
320,CJ Donaldson,430,0,16.6341,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,28.6,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.5454545454545454,33.56295908024533,25.55555555555556,6,11
765,Sam Hecht,431,0,16.6302,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
508,Hykeem Williams,432,0,16.6167,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
509,Jordan White,433,0,16.5324,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
231,Lorenzo Styles,434,0,16.5246,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,3.0,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.18181818181818182,121.0,121.0,2,11
286,RJ Maryland,435,0,16.3589,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,17.1,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.36363636363636365,28.271009886454358,23.25,4,11
540,Fred Davis,436,0,16.3523,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,5.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.18181818181818182,83.5,83.5,2,11
267,Jake Retzlaff,437,0,16.3423,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,8.1,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.18181818181818182,32.0,32.0,2,11
346,Ahmaad Moses,438,0,16.229,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,17.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.36363636363636365,26.248809496813376,21.5,4,11
270,Chip Trayanum,439,0,16.2206,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
498,Jerry Wilson,440,0,16.1643,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,11.7,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.2727272727272727,55.154328932550705,52.0,3,11
376,Marcus Allen,441,0,15.6821,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,12.8,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.36363636363636365,68.2216058151668,55.625,4,11
726,Markel Bell,442,0,15.6584,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
727,Arion Carter,443,0,15.571,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
305,Micah Pettus,444,0,15.5149,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,9.5,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,11.0,11.0,2,11
514,Jacobe Johnson,445,0,15.4358,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
318,Scooby Williams,446,0,15.4194,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,14.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.45454545454545453,92.84524758973936,75.67999999999999,5,11
352,Jaylon Guilbeau,447,0,15.3681,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,16.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.36363636363636365,32.515380975778214,30.0,4,11
330,Caullin Lacy,448,0,15.333,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,19.4,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.45454545454545453,50.35871324805669,46.0,5,11
287,Jackie Marshall,449,0,15.3247,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,8.8,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.2727272727272727,53.74011537017761,50.666666666666664,3,11
728,Ted Hurst,450,0,15.2211,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
515,Tony Grimes,451,0,15.1828,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
516,Roderick Kearney,452,0,15.0984,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
792,Jermod Mccoy,453,0,15.0111,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
766,Jahiem Lawson,454,0,14.9567,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
650,Cam Miller,455,0,14.9366,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,13.8,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.18181818181818182,7.5,7.5,2,11
334,Jaden Dugger,456,0,14.8155,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.4,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.18181818181818182,43.0,43.0,2,11
729,Cian Slone,457,0,14.7837,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
391,Wade Woodaz,458,0,14.7747,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,14.8,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.45454545454545453,79.72803772826721,76.56,5,11
425,Alan Herron,459,0,14.664,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,19.9,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.5454545454545454,74.64229512965302,69.55555555555556,6,11
359,Evan Beerntsen,460,0,14.6106,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,17.6,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.45454545454545453,62.39230721811784,57.2,5,11
519,Jaylon Braxton,461,0,14.5923,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
517,Joe Fagnano,462,0,14.5492,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,18.5,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.36363636363636365,43.76856748855279,37.625,4,11
767,Joe Royer,463,0,14.5383,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
730,Bryce Lance,464,0,14.5212,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
289,Damonic Williams,465,0,14.4892,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
731,Bakyne Coly,466,0,14.4338,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
349,Bauer Sharp,467,0,14.4248,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,17.1,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.36363636363636365,27.753378172755834,22.75,4,11
290,Keeshawn Silver,468,0,14.398,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
768,Skyler Thomas,469,0,14.3292,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
323,Aidan Hubbard,470,0,14.2312,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,11.6,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.2727272727272727,18.263503375736967,17.111111111111104,3,11
259,Seydou Traore,471,0,14.1875,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,5.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.18181818181818182,69.0,69.0,2,11
288,Caden Barnett,472,0,14.1337,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,12.8,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.2727272727272727,47.44119166575252,40.0,3,11
398,Anez Cooper,473,0,14.0952,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,5.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.18181818181818182,123.5,123.5,2,11
294,Ben Bell,474,0,14.0335,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
769,Jake Slaughter,475,0,13.9108,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
538,Damonic Williams,476,0,13.8674,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,12.8,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.2727272727272727,47.020090268829655,39.555555555555564,3,11
793,Brandon Cisse,477,0,13.8564,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
296,Davion Carter,478,0,13.8513,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
291,Carsen Ryan,479,0,13.6575,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,13.7,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.2727272727272727,37.60614606978788,31.55555555555556,3,11
606,Shad Banks,480,0,13.5796,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,9.1,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.2727272727272727,116.60855695683553,109.1111111111111,3,11
299,Brandon Cleveland,481,0,13.5779,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
732,Keyshaun Elliott,482,0,13.559,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
300,Dean Connors,483,0,13.4868,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
302,Luke Petitbon,484,0,13.3045,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
304,Squirrel White,485,0,13.2625,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,3.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.18181818181818182,53.0,53.0,2,11
